variant,backend,precision,threshold,f1,precision_metric,recall,true_positives,false_positives,false_negatives,total_detections
pruned_recovered,OpenVINO,INT8,0.326,0.6814425244177308,0.535419126328217,0.9369834710743792,907,787,61,1694
pruned_recovered,OpenVINO,INT8,0.327,0.6837542404824725,0.5382789317507416,0.9369834710743792,907,778,61,1685
pruned_recovered,OpenVINO,INT8,0.328,0.6847867119667796,0.5395597858417606,0.9369834710743792,907,774,61,1681
pruned_recovered,OpenVINO,INT8,0.329,0.6860816944024203,0.5411694510739854,0.9369834710743792,907,769,61,1676
pruned_recovered,OpenVINO,INT8,0.33,0.6871444823663251,0.5428400239664467,0.9359504132231397,906,763,62,1669
pruned_recovered,OpenVINO,INT8,0.331,0.6884498480243159,0.5444711538461535,0.9359504132231397,906,758,62,1664
pruned_recovered,OpenVINO,INT8,0.332,0.6905487804878047,0.547101449275362,0.9359504132231397,906,750,62,1656
pruned_recovered,OpenVINO,INT8,0.333,0.6921313980137507,0.5490909090909087,0.9359504132231397,906,744,62,1650
pruned_recovered,OpenVINO,INT8,0.334,0.6929254302103248,0.5500910746812383,0.9359504132231397,906,741,62,1647
pruned_recovered,OpenVINO,INT8,0.335,0.6942528735632182,0.5517661388550545,0.9359504132231397,906,736,62,1642
pruned_recovered,OpenVINO,INT8,0.336,0.6961198616980405,0.5541284403669722,0.9359504132231397,906,729,62,1635
pruned_recovered,OpenVINO,INT8,0.337,0.6971912273951517,0.5554874310239114,0.9359504132231397,906,725,62,1631
pruned_recovered,OpenVINO,INT8,0.338,0.6974951830443158,0.5562384757221878,0.9349173553718998,905,722,63,1627
pruned_recovered,OpenVINO,INT8,0.339,0.6985719799305286,0.5576093653727662,0.9349173553718998,905,718,63,1623
pruned_recovered,OpenVINO,INT8,0.34,0.699419729206963,0.5590599876314158,0.9338842975206602,904,713,64,1617
pruned_recovered,OpenVINO,INT8,0.341,0.7029548989113528,0.5635910224438899,0.9338842975206602,904,700,64,1604
pruned_recovered,OpenVINO,INT8,0.342,0.7051932838734867,0.5668549905838038,0.9328512396694204,903,690,65,1593
pruned_recovered,OpenVINO,INT8,0.343,0.7068493150684929,0.5689981096408314,0.9328512396694204,903,684,65,1587
pruned_recovered,OpenVINO,INT8,0.344,0.7087912087912085,0.5715189873417719,0.9328512396694204,903,677,65,1580
pruned_recovered,OpenVINO,INT8,0.345,0.7099056603773582,0.5729695431472078,0.9328512396694204,903,673,65,1576
pruned_recovered,OpenVINO,INT8,0.346,0.7107438016528923,0.5740623013350282,0.9328512396694204,903,670,65,1573
pruned_recovered,OpenVINO,INT8,0.347,0.7127071823204417,0.5766283524904211,0.9328512396694204,903,663,65,1566
pruned_recovered,OpenVINO,INT8,0.348,0.7143987341772149,0.5788461538461535,0.9328512396694204,903,657,65,1560
pruned_recovered,OpenVINO,INT8,0.349,0.7158145065398333,0.5807073954983919,0.9328512396694204,903,652,65,1555
pruned_recovered,OpenVINO,INT8,0.35,0.7159316646801746,0.5816655907036794,0.9307851239669412,901,648,67,1549
pruned_recovered,OpenVINO,INT8,0.351,0.7167859984089099,0.5827943078913321,0.9307851239669412,901,645,67,1546
pruned_recovered,OpenVINO,INT8,0.352,0.7182144280589874,0.5846852693056453,0.9307851239669412,901,640,67,1541
pruned_recovered,OpenVINO,INT8,0.353,0.7185628742514968,0.585556278464541,0.9297520661157016,900,637,68,1537
pruned_recovered,OpenVINO,INT8,0.354,0.7202881152460981,0.5878510777269755,0.9297520661157016,900,631,68,1531
pruned_recovered,OpenVINO,INT8,0.355,0.7214428857715428,0.5893909626719054,0.9297520661157016,900,627,68,1527
pruned_recovered,OpenVINO,INT8,0.356,0.722601364913689,0.5909389363099143,0.9297520661157016,900,623,68,1523
pruned_recovered,OpenVINO,INT8,0.357,0.724415793714746,0.5937912813738437,0.928719008264462,899,615,69,1514
pruned_recovered,OpenVINO,INT8,0.358,0.7258780783205487,0.5957587806494363,0.928719008264462,899,610,69,1509
pruned_recovered,OpenVINO,INT8,0.359,0.7265372168284787,0.597074468085106,0.927685950413222,898,606,70,1504
pruned_recovered,OpenVINO,INT8,0.36,0.7277890466531437,0.5991983967935868,0.9266528925619824,897,600,71,1497
pruned_recovered,OpenVINO,INT8,0.361,0.7295648637657581,0.6016096579476857,0.9266528925619824,897,594,71,1491
pruned_recovered,OpenVINO,INT8,0.362,0.731051344743276,0.6036339165545084,0.9266528925619824,897,589,71,1486
pruned_recovered,OpenVINO,INT8,0.363,0.7319461444308443,0.6048550236008088,0.9266528925619824,897,586,71,1483
pruned_recovered,OpenVINO,INT8,0.364,0.7331426236207599,0.606490872210953,0.9266528925619824,897,582,71,1479
pruned_recovered,OpenVINO,INT8,0.365,0.7332242225859245,0.6070460704607042,0.9256198347107428,896,580,72,1476
pruned_recovered,OpenVINO,INT8,0.366,0.7341253584596474,0.608282416836388,0.9256198347107428,896,577,72,1473
pruned_recovered,OpenVINO,INT8,0.367,0.7359342915811086,0.6107702794819355,0.9256198347107428,896,571,72,1467
pruned_recovered,OpenVINO,INT8,0.368,0.7380560131795714,0.6136986301369859,0.9256198347107428,896,564,72,1460
pruned_recovered,OpenVINO,INT8,0.369,0.7389690721649482,0.6149622512010977,0.9256198347107428,896,561,72,1457
pruned_recovered,OpenVINO,INT8,0.37,0.7401900041305243,0.6166551961459046,0.9256198347107428,896,557,72,1453
pruned_recovered,OpenVINO,INT8,0.371,0.7414149772445178,0.618357487922705,0.9256198347107428,896,553,72,1449
pruned_recovered,OpenVINO,INT8,0.372,0.7426440116038124,0.6200692041522488,0.9256198347107428,896,549,72,1445
pruned_recovered,OpenVINO,INT8,0.373,0.7439733998337487,0.6223922114047284,0.9245867768595032,895,543,73,1438
pruned_recovered,OpenVINO,INT8,0.374,0.7449999999999997,0.6243016759776532,0.9235537190082634,894,538,74,1432
pruned_recovered,OpenVINO,INT8,0.375,0.7457202505219204,0.625788367203924,0.9225206611570238,893,534,75,1427
pruned_recovered,OpenVINO,INT8,0.376,0.7456066945606692,0.6265822784810122,0.9204545454545444,891,531,77,1422
pruned_recovered,OpenVINO,INT8,0.377,0.7465437788018431,0.6279069767441856,0.9204545454545444,891,528,77,1419
pruned_recovered,OpenVINO,INT8,0.378,0.7474832214765098,0.6292372881355928,0.9204545454545444,891,525,77,1416
pruned_recovered,OpenVINO,INT8,0.379,0.7482135350987807,0.630758327427356,0.9194214876033048,890,521,78,1411
pruned_recovered,OpenVINO,INT8,0.38,0.7485281749369215,0.6312056737588648,0.9194214876033048,890,520,78,1410
pruned_recovered,OpenVINO,INT8,0.381,0.7504215851602021,0.6339031339031335,0.9194214876033048,890,514,78,1404
pruned_recovered,OpenVINO,INT8,0.382,0.7523245984784444,0.6366237482117306,0.9194214876033048,890,508,78,1398
pruned_recovered,OpenVINO,INT8,0.383,0.752751905165114,0.6377331420373024,0.9183884297520652,889,505,79,1394
pruned_recovered,OpenVINO,INT8,0.384,0.7537091988130561,0.6391085549964051,0.9183884297520652,889,502,79,1391
pruned_recovered,OpenVINO,INT8,0.385,0.7546689303904921,0.6404899135446682,0.9183884297520652,889,499,79,1388
pruned_recovered,OpenVINO,INT8,0.386,0.7556311092222692,0.6418772563176891,0.9183884297520652,889,496,79,1385
pruned_recovered,OpenVINO,INT8,0.387,0.757562846186621,0.6446700507614209,0.9183884297520652,889,490,79,1379
pruned_recovered,OpenVINO,INT8,0.388,0.7573560767590616,0.6448801742919386,0.9173553719008256,888,489,80,1377
pruned_recovered,OpenVINO,INT8,0.389,0.7583262169086248,0.6462882096069865,0.9173553719008256,888,486,80,1374
pruned_recovered,OpenVINO,INT8,0.39,0.7589743589743587,0.647230320699708,0.9173553719008256,888,484,80,1372
pruned_recovered,OpenVINO,INT8,0.391,0.7592988456605384,0.6477024070021877,0.9173553719008256,888,483,80,1371
pruned_recovered,OpenVINO,INT8,0.392,0.7605995717344751,0.6495976591075343,0.9173553719008256,888,479,80,1367
pruned_recovered,OpenVINO,INT8,0.393,0.7615780445969123,0.6510263929618764,0.9173553719008256,888,476,80,1364
pruned_recovered,OpenVINO,INT8,0.394,0.7623549634722816,0.6526857983811621,0.916322314049586,887,472,81,1359
pruned_recovered,OpenVINO,INT8,0.395,0.7630107526881718,0.6536477523949885,0.916322314049586,887,470,81,1357
pruned_recovered,OpenVINO,INT8,0.396,0.7649849072876237,0.656550703182827,0.916322314049586,887,464,81,1351
pruned_recovered,OpenVINO,INT8,0.397,0.7656452309020282,0.6575240919199402,0.916322314049586,887,462,81,1349
pruned_recovered,OpenVINO,INT8,0.398,0.7677642980935873,0.6611940298507458,0.915289256198346,886,454,82,1340
pruned_recovered,OpenVINO,INT8,0.399,0.767562879444926,0.6614349775784749,0.9142561983471064,885,453,83,1338
pruned_recovered,OpenVINO,INT8,0.4,0.76889661164205,0.6634182908545723,0.9142561983471064,885,449,83,1334
pruned_recovered,OpenVINO,INT8,0.401,0.769565217391304,0.664414414414414,0.9142561983471064,885,447,83,1332
pruned_recovered,OpenVINO,INT8,0.402,0.7679582063561163,0.6636568848758461,0.9111570247933874,882,447,86,1329
pruned_recovered,OpenVINO,INT8,0.403,0.7686274509803919,0.6646571213262995,0.9111570247933874,882,445,86,1327
pruned_recovered,OpenVINO,INT8,0.404,0.769969445656918,0.6666666666666662,0.9111570247933874,882,441,86,1323
pruned_recovered,OpenVINO,INT8,0.405,0.769768457841852,0.6669190007570018,0.9101239669421478,881,440,87,1321
pruned_recovered,OpenVINO,INT8,0.406,0.7702407002188181,0.6681852695520117,0.9090909090909082,880,437,88,1317
pruned_recovered,OpenVINO,INT8,0.407,0.7712532865907096,0.6697108066971076,0.9090909090909082,880,434,88,1314
pruned_recovered,OpenVINO,INT8,0.408,0.7729468599033813,0.6722689075630247,0.9090909090909082,880,429,88,1309
pruned_recovered,OpenVINO,INT8,0.409,0.7743070831500217,0.6743295019157084,0.9090909090909082,880,425,88,1305
pruned_recovered,OpenVINO,INT8,0.41,0.7746478873239434,0.6748466257668707,0.9090909090909082,880,424,88,1304
pruned_recovered,OpenVINO,INT8,0.411,0.7746478873239434,0.6748466257668707,0.9090909090909082,880,424,88,1304
pruned_recovered,OpenVINO,INT8,0.412,0.7758164165931153,0.6771956856702614,0.9080578512396684,879,419,89,1298
pruned_recovered,OpenVINO,INT8,0.413,0.7768448961555454,0.6787644787644783,0.9080578512396684,879,416,89,1295
pruned_recovered,OpenVINO,INT8,0.414,0.7778761061946899,0.6803405572755413,0.9080578512396684,879,413,89,1292
pruned_recovered,OpenVINO,INT8,0.415,0.7796008869179598,0.6829836829836825,0.9080578512396684,879,408,89,1287
pruned_recovered,OpenVINO,INT8,0.416,0.780292942743009,0.6840466926070035,0.9080578512396684,879,406,89,1285
pruned_recovered,OpenVINO,INT8,0.417,0.7811387900355868,0.6859374999999995,0.9070247933884288,878,402,90,1280
pruned_recovered,OpenVINO,INT8,0.418,0.7816399286987519,0.6873040752351093,0.9059917355371891,877,399,91,1276
pruned_recovered,OpenVINO,INT8,0.419,0.7819884083816314,0.6878431372549014,0.9059917355371891,877,398,91,1275
pruned_recovered,OpenVINO,INT8,0.42,0.7823371989295269,0.6883830455259021,0.9059917355371891,877,397,91,1274
pruned_recovered,OpenVINO,INT8,0.421,0.7823371989295269,0.6883830455259021,0.9059917355371891,877,397,91,1274
pruned_recovered,OpenVINO,INT8,0.422,0.7847874720357939,0.6921862667719016,0.9059917355371891,877,390,91,1267
pruned_recovered,OpenVINO,INT8,0.423,0.7865470852017934,0.6949286846275747,0.9059917355371891,877,385,91,1262
pruned_recovered,OpenVINO,INT8,0.424,0.7865470852017934,0.6949286846275747,0.9059917355371891,877,385,91,1262
pruned_recovered,OpenVINO,INT8,0.425,0.7879604672057499,0.6971383147853731,0.9059917355371891,877,381,91,1258
pruned_recovered,OpenVINO,INT8,0.426,0.7881241565452088,0.6980079681274896,0.9049586776859496,876,379,92,1255
pruned_recovered,OpenVINO,INT8,0.427,0.7888338586222419,0.6991221069433354,0.9049586776859496,876,377,92,1253
pruned_recovered,OpenVINO,INT8,0.428,0.7899008115419294,0.7007999999999995,0.9049586776859496,876,374,92,1250
pruned_recovered,OpenVINO,INT8,0.429,0.7900677200902931,0.7016840417000797,0.9039256198347098,875,372,93,1247
pruned_recovered,OpenVINO,INT8,0.43,0.7907817442385898,0.7028112449799192,0.9039256198347098,875,370,93,1245
pruned_recovered,OpenVINO,INT8,0.431,0.7907817442385898,0.7028112449799192,0.9039256198347098,875,370,93,1245
pruned_recovered,OpenVINO,INT8,0.432,0.7914970601537763,0.7039420756234911,0.9039256198347098,875,368,93,1243
pruned_recovered,OpenVINO,INT8,0.433,0.7918552036199091,0.7045088566827692,0.9039256198347098,875,367,93,1242
pruned_recovered,OpenVINO,INT8,0.434,0.7931034482758618,0.707119741100323,0.90289256198347,874,362,94,1236
pruned_recovered,OpenVINO,INT8,0.435,0.7938237965485918,0.7082658022690432,0.90289256198347,874,360,94,1234
pruned_recovered,OpenVINO,INT8,0.436,0.7938237965485918,0.7082658022690432,0.90289256198347,874,360,94,1234
pruned_recovered,OpenVINO,INT8,0.437,0.7941844616083595,0.7088402270884018,0.90289256198347,874,359,94,1233
pruned_recovered,OpenVINO,INT8,0.438,0.7945454545454542,0.7094155844155839,0.90289256198347,874,358,94,1232
pruned_recovered,OpenVINO,INT8,0.439,0.7943585077343036,0.7097560975609751,0.9018595041322304,873,357,95,1230
pruned_recovered,OpenVINO,INT8,0.44,0.7947200728265814,0.7103336045565495,0.9018595041322304,873,356,95,1229
pruned_recovered,OpenVINO,INT8,0.441,0.7954441913439633,0.7114914425427867,0.9018595041322304,873,354,95,1227
pruned_recovered,OpenVINO,INT8,0.442,0.7961696306429545,0.7126530612244892,0.9018595041322304,873,352,95,1225
pruned_recovered,OpenVINO,INT8,0.443,0.7968963943404834,0.7138184791496315,0.9018595041322304,873,350,95,1223
pruned_recovered,OpenVINO,INT8,0.444,0.797439414723365,0.7153404429860536,0.9008264462809908,872,347,96,1219
pruned_recovered,OpenVINO,INT8,0.445,0.7985347985347983,0.7171052631578942,0.9008264462809908,872,344,96,1216
pruned_recovered,OpenVINO,INT8,0.446,0.7989005955107646,0.7176954732510282,0.9008264462809908,872,343,96,1215
pruned_recovered,OpenVINO,INT8,0.447,0.7994492886645247,0.7192402972749788,0.8997933884297511,871,340,97,1211
pruned_recovered,OpenVINO,INT8,0.448,0.8001837390904911,0.7204301075268812,0.8997933884297511,871,338,97,1209
pruned_recovered,OpenVINO,INT8,0.449,0.8012879484820604,0.7222222222222217,0.8997933884297511,871,335,97,1206
pruned_recovered,OpenVINO,INT8,0.45,0.8014739751266694,0.7231920199501242,0.8987603305785115,870,333,98,1203
pruned_recovered,OpenVINO,INT8,0.451,0.802583025830258,0.7249999999999994,0.8987603305785115,870,330,98,1200
pruned_recovered,OpenVINO,INT8,0.452,0.8033240997229913,0.7262103505843066,0.8987603305785115,870,328,98,1198
pruned_recovered,OpenVINO,INT8,0.453,0.8048103607770579,0.7286432160804015,0.8987603305785115,870,324,98,1194
pruned_recovered,OpenVINO,INT8,0.454,0.8055555555555552,0.72986577181208,0.8987603305785115,870,322,98,1192
pruned_recovered,OpenVINO,INT8,0.455,0.8063021316033361,0.7310924369747893,0.8987603305785115,870,320,98,1190
pruned_recovered,OpenVINO,INT8,0.456,0.8074245939675171,0.7329401853411958,0.8987603305785115,870,317,98,1187
pruned_recovered,OpenVINO,INT8,0.457,0.8072457036692983,0.7333333333333327,0.8977272727272718,869,316,99,1185
pruned_recovered,OpenVINO,INT8,0.458,0.8079962807996277,0.7345731191885032,0.8977272727272718,869,314,99,1183
pruned_recovered,OpenVINO,INT8,0.459,0.8093240093240089,0.7374681393372976,0.8966942148760321,868,309,100,1177
pruned_recovered,OpenVINO,INT8,0.46,0.810457516339869,0.7393526405451443,0.8966942148760321,868,306,100,1174
pruned_recovered,OpenVINO,INT8,0.461,0.8115942028985503,0.7412467976088807,0.8966942148760321,868,303,100,1171
pruned_recovered,OpenVINO,INT8,0.462,0.812939521800281,0.7442060085836905,0.8956611570247924,867,298,101,1165
pruned_recovered,OpenVINO,INT8,0.463,0.8123827392120072,0.7439862542955321,0.8946280991735528,866,298,102,1164
pruned_recovered,OpenVINO,INT8,0.464,0.8123827392120072,0.7439862542955321,0.8946280991735528,866,298,102,1164
pruned_recovered,OpenVINO,INT8,0.465,0.8125880695162044,0.7450473729543491,0.8935950413223132,865,296,103,1161
pruned_recovered,OpenVINO,INT8,0.466,0.8129699248120297,0.7456896551724133,0.8935950413223132,865,295,103,1160
pruned_recovered,OpenVINO,INT8,0.467,0.8141176470588232,0.7476231633534999,0.8935950413223132,865,292,103,1157
pruned_recovered,OpenVINO,INT8,0.468,0.8152686145146085,0.7495667244367412,0.8935950413223132,865,289,103,1154
pruned_recovered,OpenVINO,INT8,0.469,0.8160377358490563,0.7508680555555549,0.8935950413223132,865,287,103,1152
pruned_recovered,OpenVINO,INT8,0.47,0.8162494095418041,0.7519582245430804,0.8925619834710734,864,285,104,1149
pruned_recovered,OpenVINO,INT8,0.471,0.8176219801042156,0.7550306211723529,0.8915289256198338,863,280,105,1143
pruned_recovered,OpenVINO,INT8,0.472,0.8174490279753435,0.755477651183172,0.8904958677685941,862,279,106,1141
pruned_recovered,OpenVINO,INT8,0.473,0.8178368121442122,0.7561403508771923,0.8904958677685941,862,278,106,1140
pruned_recovered,OpenVINO,INT8,0.474,0.8193916349809882,0.7588028169014078,0.8904958677685941,862,274,106,1136
pruned_recovered,OpenVINO,INT8,0.475,0.8193916349809882,0.7588028169014078,0.8904958677685941,862,274,106,1136
pruned_recovered,OpenVINO,INT8,0.476,0.8188302425106987,0.7585903083700435,0.8894628099173544,861,274,107,1135
pruned_recovered,OpenVINO,INT8,0.477,0.8196097096620654,0.7599293909973516,0.8894628099173544,861,272,107,1133
pruned_recovered,OpenVINO,INT8,0.478,0.8196097096620654,0.7599293909973516,0.8894628099173544,861,272,107,1133
pruned_recovered,OpenVINO,INT8,0.479,0.8207816968541465,0.7619469026548666,0.8894628099173544,861,269,107,1130
pruned_recovered,OpenVINO,INT8,0.48,0.8207816968541465,0.7619469026548666,0.8894628099173544,861,269,107,1130
pruned_recovered,OpenVINO,INT8,0.481,0.8215648854961829,0.7632978723404249,0.8894628099173544,861,267,107,1128
pruned_recovered,OpenVINO,INT8,0.482,0.8217869087434301,0.7644444444444438,0.8884297520661147,860,265,108,1125
pruned_recovered,OpenVINO,INT8,0.483,0.8212237093690244,0.7642348754448393,0.8873966942148751,859,265,109,1124
pruned_recovered,OpenVINO,INT8,0.484,0.8216164514586318,0.7649154051647367,0.8873966942148751,859,264,109,1123
pruned_recovered,OpenVINO,INT8,0.485,0.8224030636668259,0.7662801070472786,0.8873966942148751,859,262,109,1121
pruned_recovered,OpenVINO,INT8,0.486,0.8232468780019209,0.7692998204667857,0.8853305785123957,857,257,111,1114
pruned_recovered,OpenVINO,INT8,0.487,0.8244348244348241,0.7713771377137707,0.8853305785123957,857,254,111,1111
pruned_recovered,OpenVINO,INT8,0.488,0.8244937319189968,0.7730560578661838,0.8832644628099164,855,251,113,1106
pruned_recovered,OpenVINO,INT8,0.489,0.8252895752895749,0.7744565217391298,0.8832644628099164,855,249,113,1104
pruned_recovered,OpenVINO,INT8,0.49,0.8247223563495892,0.7742520398912052,0.8822314049586768,854,249,114,1103
pruned_recovered,OpenVINO,INT8,0.491,0.8251207729468596,0.7749546279491827,0.8822314049586768,854,248,114,1102
pruned_recovered,OpenVINO,INT8,0.492,0.8259187620889745,0.7763636363636357,0.8822314049586768,854,246,114,1100
pruned_recovered,OpenVINO,INT8,0.493,0.8263183357522976,0.7770700636942669,0.8822314049586768,854,245,114,1099
pruned_recovered,OpenVINO,INT8,0.494,0.8261501210653749,0.7775752051048307,0.881198347107437,853,244,115,1097
pruned_recovered,OpenVINO,INT8,0.495,0.8255813953488369,0.777372262773722,0.8801652892561974,852,244,116,1096
pruned_recovered,OpenVINO,INT8,0.496,0.8255813953488369,0.777372262773722,0.8801652892561974,852,244,116,1096
pruned_recovered,OpenVINO,INT8,0.497,0.8259815802229759,0.7780821917808213,0.8801652892561974,852,243,116,1095
pruned_recovered,OpenVINO,INT8,0.498,0.8248423095584664,0.7776761207685263,0.878099173553718,850,243,118,1093
pruned_recovered,OpenVINO,INT8,0.499,0.8260447035957237,0.7798165137614672,0.878099173553718,850,240,118,1090
pruned_recovered,OpenVINO,INT8,0.5,0.8260447035957237,0.7798165137614672,0.878099173553718,850,240,118,1090
pruned_recovered,OpenVINO,INT8,0.501,0.8260447035957237,0.7798165137614672,0.878099173553718,850,240,118,1090
pruned_recovered,OpenVINO,INT8,0.502,0.8260447035957237,0.7798165137614672,0.878099173553718,850,240,118,1090
pruned_recovered,OpenVINO,INT8,0.503,0.8276533592989286,0.7826887661141798,0.878099173553718,850,236,118,1086
pruned_recovered,OpenVINO,INT8,0.504,0.8284600389863545,0.7841328413284127,0.878099173553718,850,234,118,1084
pruned_recovered,OpenVINO,INT8,0.505,0.8292682926829265,0.7855822550831786,0.878099173553718,850,232,118,1082
pruned_recovered,OpenVINO,INT8,0.506,0.8295065950170978,0.7868396663577379,0.8770661157024784,849,230,119,1079
pruned_recovered,OpenVINO,INT8,0.507,0.8307240704500974,0.7890334572490699,0.8770661157024784,849,227,119,1076
pruned_recovered,OpenVINO,INT8,0.508,0.830151737640724,0.7888372093023249,0.8760330578512388,848,227,120,1075
pruned_recovered,OpenVINO,INT8,0.509,0.830151737640724,0.7888372093023249,0.8760330578512388,848,227,120,1075
pruned_recovered,OpenVINO,INT8,0.51,0.8295788442703228,0.788640595903165,0.8749999999999991,847,227,121,1074
pruned_recovered,OpenVINO,INT8,0.511,0.8299853013228806,0.7893755824790301,0.8749999999999991,847,226,121,1073
pruned_recovered,OpenVINO,INT8,0.512,0.8306332842415313,0.791393826005612,0.8739669421487594,846,223,122,1069
pruned_recovered,OpenVINO,INT8,0.513,0.8310412573673867,0.7921348314606734,0.8739669421487594,846,222,122,1068
pruned_recovered,OpenVINO,INT8,0.514,0.8314496314496311,0.7928772258669159,0.8739669421487594,846,221,122,1067
pruned_recovered,OpenVINO,INT8,0.515,0.8303000491883912,0.7924882629107974,0.8719008264462801,844,221,124,1065
pruned_recovered,OpenVINO,INT8,0.516,0.8305418719211819,0.7937853107344626,0.8708677685950404,843,219,125,1062
pruned_recovered,OpenVINO,INT8,0.517,0.830617283950617,0.7956480605487222,0.8688016528925611,841,216,127,1057
pruned_recovered,OpenVINO,INT8,0.518,0.8310276679841894,0.7964015151515145,0.8688016528925611,841,215,127,1056
pruned_recovered,OpenVINO,INT8,0.519,0.8316831683168313,0.7984790874524708,0.8677685950413214,840,212,128,1052
pruned_recovered,OpenVINO,INT8,0.52,0.8333333333333329,0.8015267175572512,0.8677685950413214,840,208,128,1048
pruned_recovered,OpenVINO,INT8,0.521,0.833746898263027,0.8022922636103145,0.8677685950413214,840,207,128,1047
pruned_recovered,OpenVINO,INT8,0.522,0.833746898263027,0.8022922636103145,0.8677685950413214,840,207,128,1047
pruned_recovered,OpenVINO,INT8,0.523,0.8341608738828199,0.8030592734225614,0.8677685950413214,840,206,128,1046
pruned_recovered,OpenVINO,INT8,0.524,0.8341608738828199,0.8030592734225614,0.8677685950413214,840,206,128,1046
pruned_recovered,OpenVINO,INT8,0.525,0.8345752608047686,0.8038277511961716,0.8677685950413214,840,205,128,1045
pruned_recovered,OpenVINO,INT8,0.526,0.8352414136386258,0.8059558117194998,0.8667355371900818,839,202,129,1041
pruned_recovered,OpenVINO,INT8,0.527,0.8352414136386258,0.8059558117194998,0.8667355371900818,839,202,129,1041
pruned_recovered,OpenVINO,INT8,0.528,0.8346613545816729,0.80576923076923,0.865702479338842,838,202,130,1040
pruned_recovered,OpenVINO,INT8,0.529,0.8339152119700745,0.8061716489874632,0.8636363636363628,836,201,132,1037
pruned_recovered,OpenVINO,INT8,0.53,0.8343313373253489,0.8069498069498062,0.8636363636363628,836,200,132,1036
pruned_recovered,OpenVINO,INT8,0.531,0.8341658341658338,0.8075435203094771,0.862603305785123,835,199,133,1034
pruned_recovered,OpenVINO,INT8,0.532,0.8345827086456767,0.8083252662149073,0.862603305785123,835,198,133,1033
pruned_recovered,OpenVINO,INT8,0.533,0.8348348348348344,0.8097087378640769,0.8615702479338834,834,196,134,1030
pruned_recovered,OpenVINO,INT8,0.534,0.8355065195586756,0.811890838206627,0.8605371900826437,833,193,135,1026
pruned_recovered,OpenVINO,INT8,0.535,0.8341708542713564,0.8121330724070442,0.8574380165289247,830,192,138,1022
pruned_recovered,OpenVINO,INT8,0.536,0.8345902463549518,0.8129285014691471,0.8574380165289247,830,191,138,1021
pruned_recovered,OpenVINO,INT8,0.537,0.8350100603621726,0.8137254901960776,0.8574380165289247,830,190,138,1020
pruned_recovered,OpenVINO,INT8,0.538,0.8350100603621726,0.8137254901960776,0.8574380165289247,830,190,138,1020
pruned_recovered,OpenVINO,INT8,0.539,0.8350983358547651,0.8157635467980288,0.8553719008264454,828,187,140,1015
pruned_recovered,OpenVINO,INT8,0.54,0.8357756442647798,0.8180019782393662,0.8543388429752057,827,184,141,1011
pruned_recovered,OpenVINO,INT8,0.541,0.8366211431461807,0.8196233894945483,0.8543388429752057,827,182,141,1009
pruned_recovered,OpenVINO,INT8,0.542,0.8348530901722387,0.8190854870775339,0.8512396694214867,824,182,144,1006
pruned_recovered,OpenVINO,INT8,0.543,0.8349415947181307,0.8211788211788204,0.8491735537190074,822,179,146,1001
pruned_recovered,OpenVINO,INT8,0.544,0.8353658536585362,0.8219999999999992,0.8491735537190074,822,178,146,1000
pruned_recovered,OpenVINO,INT8,0.545,0.8353658536585362,0.8219999999999992,0.8491735537190074,822,178,146,1000
pruned_recovered,OpenVINO,INT8,0.546,0.8362156663275683,0.8236472945891775,0.8491735537190074,822,176,146,998
pruned_recovered,OpenVINO,INT8,0.547,0.8350305498981666,0.8232931726907622,0.847107438016528,820,176,148,996
pruned_recovered,OpenVINO,INT8,0.548,0.8354559347936827,0.8241206030150745,0.847107438016528,820,175,148,995
pruned_recovered,OpenVINO,INT8,0.549,0.8358817533129456,0.824949698189134,0.847107438016528,820,174,148,994
pruned_recovered,OpenVINO,INT8,0.55,0.8371618172537004,0.8274470232088791,0.847107438016528,820,171,148,991
pruned_recovered,OpenVINO,INT8,0.551,0.8371618172537004,0.8274470232088791,0.847107438016528,820,171,148,991
pruned_recovered,OpenVINO,INT8,0.552,0.8375893769152192,0.8282828282828274,0.847107438016528,820,170,148,990
pruned_recovered,OpenVINO,INT8,0.553,0.8380173735309143,0.8291203235591498,0.847107438016528,820,169,148,989
pruned_recovered,OpenVINO,INT8,0.554,0.8384458077709608,0.8299595141700397,0.847107438016528,820,168,148,988
pruned_recovered,OpenVINO,INT8,0.555,0.8376856118791599,0.8304568527918773,0.8450413223140487,818,167,150,985
pruned_recovered,OpenVINO,INT8,0.556,0.8375192209123522,0.8311291963377407,0.8440082644628091,817,166,151,983
pruned_recovered,OpenVINO,INT8,0.557,0.8377823408624226,0.8326530612244889,0.8429752066115693,816,164,152,980
pruned_recovered,OpenVINO,INT8,0.558,0.8386433710174713,0.8343558282208581,0.8429752066115693,816,162,152,978
pruned_recovered,OpenVINO,INT8,0.559,0.8399382398353058,0.836923076923076,0.8429752066115693,816,159,152,975
pruned_recovered,OpenVINO,INT8,0.56,0.8397733127253989,0.8376156217882827,0.8419421487603297,815,158,153,973
pruned_recovered,OpenVINO,INT8,0.561,0.8388429752066112,0.8388429752066107,0.8388429752066107,812,156,156,968
pruned_recovered,OpenVINO,INT8,0.562,0.8386763185108579,0.8395445134575561,0.837809917355371,811,155,157,966
pruned_recovered,OpenVINO,INT8,0.563,0.8386763185108579,0.8395445134575561,0.837809917355371,811,155,157,966
